"Country Name","Country Code","Indicator Name","Indicator Code","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018",
"Trinidad and Tobago","TTO","GDP growth, constant 2010 USD","NYGDPMKTPKDZ","","","4.09464799773","8.01361208789","14.4335425602","7.90000001604","2.26073512123","13.74272494664","4.75435631447","3.39252731602","-3.51768367599","0.12604148211","-1.23282000998","2.01164108654","1.70861808584","0.9948864496","-0.01311606347","0.49209531237","1.22480441218","1.50302429506",
"Tunisia","TUN","GDP growth, constant 2010 USD","NYGDPMKTPKDZ","","","3.79617929674","1.3225595907","4.70240822421","6.23580147548","3.48653084494","5.24418831687","6.70962140959","4.23778154722","3.0434500926","3.51108198538","-1.91763","4.0938","2.8939","2.6958","0.5","2.5","3.3","4.5",
"Turkey","TUR","GDP growth, constant 2010 USD","NYGDPMKTPKDZ","","","-5.69747676165","6.16383976238","5.26526599324","9.36280742197","8.40161813776","6.89349128445","4.66857906289","0.65883804657","-4.82587839878","9.15694791358","8.77274932572","2.12745881785","4.19250975053","2.91413922314","4.18239217407","3.48385180901","3.51193980397","3.39577654637",
"Turkmenistan","TKM","GDP growth, constant 2010 USD","NYGDPMKTPKDZ","","","20.42654398004","15.8","17.1","17.2","13","11.4","11.8","14.7","6.1","9.2","14.7","11.1","10.2","10.3","8.5","8.9","8.9","8.9",
"Tuvalu","TUV","GDP growth, constant 2010 USD","NYGDPMKTPKDZ","","","13.17285299698","5.54001404331","-3.2","-1.31278910678","-4.0996864169","2.58845291974","5.46012217625","7.58123276013","-1.73333706233","-5","1","1","1","1","1","1","1","1",
"Uganda","UGA","GDP growth, constant 2010 USD","NYGDPMKTPKDZ","","","8.76060952003","7.06462212486","6.15515771526","5.80629617732","10","7.05537346904","8.06638736706","10.58956848478","7.91985762054","7.42360260863","7.85262374395","2.82306763285","3.59502485475","3.99263023628","5.00127759538","4.97157537784","5.75924507276","5.77892441336",
"Ukraine","UKR","GDP growth, constant 2010 USD","NYGDPMKTPKDZ","","","9.2","5.2","9.4","12.1","2.7","7.30000001238","7.90000076687","2.29999998569","-14.80000000977","4.20000001558","5.20000000927","0.19999999771","0","-6.80000816307","-12","1","2","2",
"United Arab Emirates","ARE","GDP growth, constant 2010 USD","NYGDPMKTPKDZ","","","1.39903810305","2.43345681395","8.80054081703","9.56643664256","4.8551411953","9.83727191146","3.18443513642","3.19183865658","-5.24293299776","1.63542017569","5.20783868799","6.89359562338","4.32136025505","4.57028972122","3","3.1","3.3","3.5",
"United Kingdom","GBR","GDP growth, constant 2010 USD","NYGDPMKTPKDZ","","","2.75796287922","2.49398667001","3.33666457602","2.48839141959","2.99642529664","2.6617593631","2.58609972169","-0.46687676721","-4.19194485482","1.54017664752","1.97239856404","1.17905612319","2.15990386815","2.94019445326","2.41321","2.4","2.2011","2.1",
"United States","USA","GDP growth, constant 2010 USD","NYGDPMKTPKDZ","","","0.97614573713","1.78754474776","2.80581614235","3.78566961292","3.34628090173","2.66537402349","1.77914026468","-0.29111592196","-2.77603587202","2.53211085527","1.60106602453","2.22427865731","1.48944622819","2.42758319751","2.4908","2.70231","2.40213","2.2054",
"Uruguay","URY","GDP growth, constant 2010 USD","NYGDPMKTPKDZ","","","-3.84412995714","-7.7320072195","0.80528391983","5.004160357","7.4601321802","4.09857736244","6.54151084771","7.17614466204","4.24349381846","7.80340890351","5.16213340141","3.32311412354","5.10036137226","3.29775372243","1.49512627855","1.88387805459","2.75080059213","3.02626308697",
"Uzbekistan","UZB","GDP growth, constant 2010 USD","NYGDPMKTPKDZ","","","4.19999927472","4.20002244745","4.39996192461","7.70003495108","6.99995692837","7.30004060089","9.49996054431","9.0000005907","8.10004806877","8.49995062016","8.30003146524","8.19998890752","8.00001734925","8.09996849242","7","7.5","7.7","7.7",
"Vanuatu","VUT","GDP growth, constant 2010 USD","NYGDPMKTPKDZ","","","-3.48850775872","-5.11121856867","4.2934311777","3.9847548313","5.30285230957","8.46292866865","5.17567678762","6.45047723361","3.30724286187","1.63269661722","1.20747585048","1.77058477712","1.9691460804","2.33043637636","3.19803","3.21301","3.21301","3.21301",
"Venezuela, RB","VEN","GDP growth, constant 2010 USD","NYGDPMKTPKDZ","","","3.39426478728","-8.85571177256","-7.75521926205","18.28641309073","10.31791045845","9.87219389729","8.753728128","5.27782463988","-3.2023879291","-1.48876702835","4.17649814722","5.62589419332","1.34312291122","-3.99924347606","-8.20225239736","-4.83223994497","-1.08279635915","-0.03220568216",
"Vietnam","VNM","GDP growth, constant 2010 USD","NYGDPMKTPKDZ","","","6.89484820772","7.08019603419","7.34090834322","7.78992857414","7.55001445377","6.97795481183","7.12950448396","5.66177120802","5.39789754277","6.42323821717","6.24030274888","5.24736715605","5.42188299131","5.98381189466","6.5","6.6","6.3","6",
"West Bank and Gaza","WBG","GDP growth, constant 2010 USD","NYGDPMKTPKDZ","","","-8.66065691998","-13.16380828937","14.75047690857","12.01681697096","8.63469115093","-5.21923483122","5.31554504521","7.06718418229","7.30694447187","9.23639249451","12.20303266697","5.86830782105","2.2","-0.4","2.9","3.9","3.7","3.7",
"Zambia","ZMB","GDP growth, constant 2010 USD","NYGDPMKTPKDZ","","","5.31686825958","4.50601457195","6.94497373088","7.03239525383","7.23559896768","7.90369440506","8.35243627631","7.77389581713","9.22034843152","10.29820583527","6.36565111172","6.76092789739","6.69315439071","5.63","3.48513311221","3.76460170424","5.39752024664","6.02905771171",
"Zimbabwe","ZWE","GDP growth, constant 2010 USD","NYGDPMKTPKDZ","","","1.43961507446","-8.89402341726","-16.99507452755","-5.80753830347","-5.71108364809","-3.4614950504","-3.6533270434","-17.6689467077","5.98439007422","11.37592088298","11.90540735818","10.56520414261","4.48409533604","3.16821103169","0.99740854788","2.81579083413","2.98872496394","2.98872703317",
